Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,10_cover,5_campaign,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.994503236724168,0.8189693900322461,0.9961985780113009,0.9936977666436771,0.985205603726513,0.9979602246547092,0.9727824774042672,0.9998724923791552,0.9958236028451154,0.9820358252286254,1.0,0.9786135578458413,0.995712353026564,0.9670208157932936,0.9996502249963712,0.906726433444622,0.9995626651183046,0.9945266947307302,0.9999163884453476,0.9995763681230948,0.9488808245028306,0.985086253447525,,,0.9901884163158658,0.9820479024531862,0.9972224706053128,0.9218624473798812,0.9987721875453622,0.966772071418203,0.9781402235447816,0.9716573087530848
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.9963361658886924,0.8776010579154117,0.9707737536748609,0.9866367550407724,0.969748813797598,,0.9638373674859848,,0.9939662650602408,0.984594338800987,,0.98248245028306,0.996476934242996,0.9721787196980692,0.9966722601248368,0.939078763245754,0.992147481492234,0.9917440557410364,0.9993947452460444,0.9960990564668312,0.9307714907824068,0.9861383655102336,,,0.9855770068224706,0.9742183771229496,0.992257105530556,0.9366835244592828,0.9912030193061402,0.8847356655537815,0.976931572071418,0.9256881405138628
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9544702824593436,0.7063573349029253,0.9177640165968182,0.9556263692239036,0.6874548719700555,0.9891006524760834,0.8909605716999445,0.9420634634925242,0.9893755262011904,0.954244737988097,0.9999001306430542,0.9213053853970096,0.9936826825373786,0.9237657715198142,0.9413920162578024,0.763016054579765,0.9623492524314124,0.9183491363042532,0.996788387284076,0.991880621280302,0.8234012483669618,0.9734414864276384,,,0.922866250544346,0.8848877921323849,0.9914913630425316,0.8597892292059806,0.9349194367832776,0.621513136884889,0.830843373493976,0.8050364348962115
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.5820769688553858,0.6409933451507499,0.5,0.3742025538561402,0.5104792702301606,,0.5540060242673533,,0.4413408041805777,0.4829031789809841,,0.5262863115111046,0.4526283640586442,0.5,0.5,0.5,0.5059627812454638,0.5183252141094499,0.996494353316882,0.4775058208738568,0.4620282769632747,0.6013402235447816,,,0.5,0.6313626941500943,0.5,0.5976843083176078,0.4566976919727101,0.5153046305704747,0.5604746116998113,0.5208173029467267
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9475049492123768,0.6323480830155658,0.8692512666541564,0.9665414925554788,0.7431595333191888,0.9906744517453144,0.9100148714640068,0.9962123965742488,0.992268253737843,0.9712371606909566,0.9985328494701698,0.8849869647263754,0.9937179851937874,0.917309333720424,0.9834024096385544,0.7835617361010307,0.9947101756423284,0.9470548410509508,0.9989019015822326,0.993439976774568,0.826686253447525,0.9770288866308608,,,0.9380610248221803,0.94706413122369,0.9951338075192336,0.8514550152416895,0.972545333139788,0.7657090434025258,0.8553493395267817,0.8777429525330237
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.9320611799570055,0.5004321900193828,0.7140643439461228,0.914112895046452,0.5148425140793826,0.7395232086767431,0.7828203372000401,0.8259167948904049,0.991339236463928,0.9700261866744084,0.5795767165045725,0.8846859631296268,0.993207954710408,0.9204682247060532,0.927265031209174,0.718797387138917,0.9422009580490638,0.8977700101611265,0.9974605312817536,0.994774510088547,0.7861615909420816,0.9699739294527506,,,0.8287885034112352,0.9239183626070548,0.9927460008709538,0.8496448250834664,0.927828712440122,0.6327415880389026,0.8261813325591523,0.7841393525910872
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.5700298369695032,0.4229595709868453,0.8464694230729134,0.9442123666274492,0.7013330601967821,0.9910431782581752,0.8889720337010836,0.9898172739149368,0.9922903178980984,0.9394162287705036,1.0,0.953408854695892,0.9931496588764696,0.8158541442879954,0.9677624038321962,0.7189986355058791,0.9860461605457976,0.942147771810132,0.998563971548846,0.9918606474089128,0.7410090288866309,0.9708142255770068,,,0.9252083030918856,0.9455226593119466,0.994168558571636,0.8473174045579911,0.9569297140368704,0.7781287269560169,0.8978027580200321,0.7291784584119612
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.9878526693359352,0.6690813111680434,0.9508158712287066,0.9756683841129458,0.9094237175197776,0.9890781891966968,0.9412059224753988,0.9943601683843808,0.9926038612280448,0.977686398606474,0.6497334301059661,0.9697646683118014,0.9938982145449268,0.9555641747713748,0.9898474669763392,0.9046758600667733,0.9976920888372768,0.979965510233706,0.9990140804180578,0.9939631296269416,0.8849257657134563,0.9781633328494702,,,0.9772627667295688,0.9621286108288576,0.9907396719407752,0.8318975758455509,0.9746195964581218,0.8085837712294962,0.9648996371026272,0.8851273624618958
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.993658125817278,0.5426684103690522,0.957347011113196,0.9774166801898656,0.8258312702706809,0.9834577123286696,0.9305998346353748,0.9921930033386558,0.9931824067353752,0.9729725649586296,0.7940131804325736,0.9774676150384672,0.9939430396283933,0.9355287559878064,0.9696541152562056,0.853575729423719,0.995248541152562,0.9768449412106256,0.999138336478444,0.9941246625054436,0.853307475685876,0.9726762084482508,,,0.9796868050515314,0.9560042967048916,0.9910993177529396,,0.984052837857454,0.6036832051095951,0.9084084192190448,0.8452538249383074
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.1, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",,0.6720072424717565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.9971812767955824,0.8483943677893213,0.9945589124496989,0.9775504330804494,0.9906060536139286,0.992956940084955,0.9706780517246923,0.9995145884743794,0.9935022209319204,0.9721628102772536,1.0,0.9794360865147336,0.9956596312962694,0.9641220496443604,0.999507156336188,0.9440211351429816,0.9979819422267384,0.9994309769197272,0.9997924807664392,0.9962699956452314,0.9187019306140224,0.98393891711424,,,0.9962205254753956,0.951400319349688,0.9939525620554508,0.9160416896501672,0.999783655102337,0.956603977355204,0.9719357816809404,0.9155304978951952
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9329973806622432,0.4627483387239334,0.3263910260419924,0.9260562041056432,0.6418493220454402,0.685308357819221,0.7615031530909373,0.8479928001161272,0.9908377993903325,0.9724750762084482,0.837781506749891,0.9203956452315284,0.9944493540426766,0.9196764697343592,0.9162652344317028,0.6882150674989114,0.9459223689940484,0.8951083756713601,0.9983535491363044,0.988498301640296,0.7935804906372478,0.974835709101466,,,0.8062368413412687,0.9252603280592248,0.9952661924807664,0.8568516765858615,0.9255874582668022,0.6357451008854695,0.7722622151255625,0.7592642183190594
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.9991042836495836,0.9135727156053244,0.995789078626384,0.991179916020934,0.993955728241888,0.9936511102064924,0.9721500617752288,0.9998634344607344,0.9944161416751344,0.9829334881695456,1.0,0.9787582522862532,0.9959425170561764,0.9713263463492524,0.9982532152707216,0.9711624909275658,0.99931299172594,0.9970626796341996,0.9999790971113368,0.9952294962984468,0.9698798664537668,0.985479227754391,,,0.9971709101466104,0.979974800406445,0.9963503556394252,0.9394028741471911,0.997895427493105,0.9989392945275076,0.98911145304108,0.997075453621716
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9998228809476578,0.9152040258475944,0.9992227017785285,0.993512667856708,0.9958359807506264,0.99532352875108,0.9871303182985228,0.999612832051096,0.995116620699666,0.9829232689795326,1.0,0.9824390187255044,0.9963554652344316,0.9719220786761504,0.9992667731165624,0.9818151836260705,0.999153433009145,0.9995050660473218,0.9997591522717376,0.9994021773842356,0.9766080418057772,0.9847083756713602,,,0.9940052837857452,0.977739817099724,0.9959162723181884,0.9154578022935116,0.9990278995500071,0.99795267818261,0.976703962839309,0.9879610974016548
"{'augmentation': 'Oversampling', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.99302859409981,0.795063970944357,0.9824373970517712,0.9928540458030752,0.9713786286031374,0.9954276268750676,0.9683423236946316,0.9994997241979968,0.9933245463782844,0.9795160981274496,1.0,0.9795915807809552,0.9953734939759036,0.9621555523298012,0.9989574103643488,0.9437194367832776,0.9994574539120336,0.9900989984032516,0.9997909711133692,0.9976818696472638,0.9293997967774712,0.9857161271592394,,,0.9913469008564378,0.9771289882421252,0.9952039483234142,0.9038619248076644,0.9925110756278124,0.9321703585426044,0.9671943097691972,0.941264276382639
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 3, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9938767413333116,0.7540210238274592,0.8795946706699193,0.9842558268083896,0.8077879372318698,,0.952594843423918,,0.9939791551749164,0.9560227609232108,,0.974836057482944,0.9947280592248512,0.938860908695021,0.9626235447815358,0.8252655537813905,0.947543039628393,0.9844691537233272,0.97792213673973,0.9904661924807664,0.9027839163884454,0.9748076063289304,,,0.9798925823777036,0.95778777761649,0.8865077660037742,0.928808245028306,0.9718355639425172,0.6031564523152853,0.8657059079692262,0.8257582813180433
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.9959272739049996,0.8626571256781291,0.992026021142178,0.9729882551016268,0.943926154081656,0.9825460319164848,0.9247988284464996,0.9862198867760196,0.9929424880243868,0.974997706488605,0.0040665408622441,0.9730054289446944,0.9528428509217594,0.9275635941355784,0.982833851066918,0.8564187545362172,0.9963375816519088,0.9678852663666716,0.9993097401654812,0.9925269850486284,0.8254543765423138,0.9550839889679198,,,0.9072984758310352,0.9513090434025258,0.9961724488314704,0.8587118014225578,0.9721460879663232,0.8960037160690956,0.6702721439976774,0.7677187400203224
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.94674283123287,0.6485671463472391,0.8682587936031358,0.9564973477625868,0.7056529698816301,0.8526852658967423,0.9008044024074364,0.9778835825228626,0.992028567281173,0.9619641747713747,0.997786848599216,0.8247340397735521,0.9940789084047033,0.9120104514443316,0.9750749310494992,0.7228502249963711,0.9713272753665264,0.931771577877776,0.9986947307301496,0.9945689650166932,0.8059350268544057,0.9767606328930178,,,0.8956331543039628,0.9431420525475396,0.994299550007258,0.8510822470605313,0.9765238496153288,0.6112730439831616,0.8149931775293947,0.7456793148497605
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.990806003020133,0.7324846102347664,0.975067242134234,0.9775402906811635,0.954295400556816,0.9914702545089554,0.935606655453154,0.9954631441428364,0.9926742342865436,0.9697117143271884,1.0,0.9729268108578892,0.9940749600812891,0.9376836115546524,0.987388125997968,0.8980979532588185,0.9974472927856002,0.972519669037596,0.9992173029467266,0.99285190884018,0.8563637102627376,0.9810928726956016,,,0.9697316881985776,0.956897546813761,0.9970062418348092,0.8976114965887647,0.9820408186964724,0.9172875018144868,0.9588466250544344,0.8780920307736972
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.8981565449032223,0.6769586686013708,0.8924592898396613,0.834263053267881,0.7678042916580609,,0.9076209630881182,,,,,0.9752658440992888,,0.1381318623893163,,,0.9812907533749456,,,,0.852661692553346,,,,0.9228260705472492,,,0.8435630134997824,,0.7647172013354623,0.8521081143852518,0.876587951807229
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 100, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5733191907987158,0.5929169561738856,0.4814178186443152,0.958692543308045,0.6360200327651305,0.9492825721660244,0.6217787954870971,0.9488973145594426,0.991855421686747,0.9382713311075628,0.9970681376106836,0.8585031209174045,0.9932767019886776,0.9282888082450282,0.9306853244302512,0.6247525039918711,0.9928010451444332,0.4039513427202787,0.9889816228770504,0.99032672376252,0.5869928291479171,0.9819159820002904,,,0.8788323414138483,0.881771752068515,0.989306546668602,0.8679083756713601,0.681127478589055,0.3151250979822906,0.2970228480185803,0.8571568587603424
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.1, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.989951783133408,0.6651487230660835,0.9383841037509644,0.9761400056797436,0.8263374920999568,0.989745786902374,0.9348067939507576,0.9956266511830456,0.9923586006677312,0.9714584990564668,0.9999937291334012,0.9726704020902888,0.9940412832051096,0.927229612425606,0.9869512556249092,0.7918076934242996,0.995890259834519,0.9678522862534474,0.9989497459718392,0.9933482363187692,0.8323020467411817,0.9731941355784584,,,0.9421008564377994,0.9567317172303672,0.9924301349978226,0.8482111191754971,0.9802777761649004,0.656223196400058,0.9028194512991724,0.8880285672811729
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'MLP', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.2412417158888947,0.5151354211635705,0.3890798774003878,0.5,0.4966241560390098,0.0879872956457946,0.2144257930974459,0.0800035999419364,0.4061392945275076,0.7079190593700102,0.5,0.5638751633038177,0.9716767019886776,0.4785542168674699,0.8723821744810567,0.6050404993467847,0.1133733197851647,0.4819277108433734,0.6183173174626215,0.90521829002758,0.5043373493975903,0.176144578313253,,,0.4696385542168674,0.5,0.0071822325446363,0.5,0.5,0.5800000000000001,0.597590361445783,0.5552730439831615
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.0001}",0.9970294604650032,0.807462513484621,0.9275865807635372,0.9896579222280824,0.9804118321403308,0.990747320432106,0.9264827473989128,0.9958147771810132,0.9926917694875887,0.9817613006241834,0.9999890840470316,0.9777918420670636,0.9932721730294672,0.9653673973000436,0.997533575264915,0.9046681956742634,0.9978954274931048,0.9800370445637974,0.9995213238496152,0.9954492088837276,0.9101893453331398,0.9732227028596312,,,0.984216461024822,0.9612136449412106,0.989298650021774,0.9271796777471332,0.980300304833793,0.9226665118304544,0.9742633183335752,0.8579908840179997
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 1, 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.0001}",0.9369071572290888,0.6695300676594206,0.7652000583807675,0.9556884914195302,0.6905394765795725,0.9916307847738414,0.8800638186362527,0.957623806067644,0.9858334155900712,0.959923820583539,0.9959288140513862,0.8161182174481056,0.9931612715923936,0.9232425025402816,0.9309356945855712,0.766890985629264,0.970624706053128,0.9133231528523732,0.9967816519088402,0.9908468573087532,0.7982211641747713,0.9701362752213674,,,0.9260427928581798,0.8940121352881405,0.991103498330672,0.8462450863695747,0.929574335897808,0.5876960952242706,0.8045127014080418,0.7503551749165336
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'xavier_uniform', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.9980972353234092,0.9166725948649784,0.9979666812618586,0.991264858614954,0.9945460858838115,0.993714664850611,0.9853106452058448,0.9990059515169109,0.995935549426622,0.9886778342284802,1.0,0.982649441138046,0.9956301349978226,0.980553578168094,0.9990953694295251,0.9914967048918566,0.9988719407751488,0.9971365365074756,0.999502743504137,0.9976985919581942,0.9727774713311076,0.9857010306285384,,,0.998536797793584,0.9852516185222818,0.995752533023661,0.93088552765278,0.998552939468718,0.9796916823922194,0.9849777906807956,0.98012367542459
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9967531547433496,0.8010766257799642,0.9990967661224744,0.9890189510730658,0.993274762801728,0.993917930134818,0.9722427719198,0.9993246044418638,0.9930820728697924,0.9791221948033096,1.0,0.9793059079692262,0.9948862244157352,0.9540213093337204,0.9985918420670634,0.966736768761794,0.9989597329075336,0.9984506314414284,0.9996994629118884,0.9962939178400348,0.9383915227173756,0.9818070547249238,,,0.9966492669473072,0.9632536507475686,0.9940294382348672,0.9310842212222384,0.996948991145304,0.9988071418202932,0.9799313688488897,0.9988960952242706
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 3, 'hidden_size_list': [100, 50, 20], 'act_fun': 'ReLU', 'dropout': 0.3, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.912833135634734,0.5666639705545577,0.9170555242801444,0.9496658079435272,0.5982664083125058,0.986794057202467,0.8743432243074645,0.8498524604441865,0.9934724923791552,0.9662853824938308,0.998846392800116,0.8639435622006096,0.9926979242270286,0.8921736101030627,0.909159065176368,0.8172043547684714,0.9940617215851356,0.9439788648570184,0.9890951952387864,0.9931721875453622,0.8263518072289157,0.97988700827406,,,0.8428685730875307,0.923789461460299,0.9915573232689796,0.8985937001016111,0.9027843808970824,0.4952502830599506,0.9406483379300332,0.8078230222093192
"{'augmentation': None, 'preprocess': 'normalize', 'network_architecture': 'FTT', 'layers': 1, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.931852685529677,0.6436912438399522,0.5,0.927823834131202,0.5840210052513128,0.5,0.5,0.5,0.9774936275221368,0.9545048628247932,0.5,0.8559574974597184,0.9939713746552474,0.8888440121933516,0.4913253012048192,0.5,0.5,0.5,0.5,0.0233390042096095,0.7934429960807083,0.970642125127014,,,0.4465060240963855,0.8828197996806504,0.4549397590361446,0.8797684424444767,0.9019087821164176,0.5245783132530121,0.9254454347510525,0.5
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.3, 'network_initialization': 'kaiming_uniform', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.8896801331125588,0.5968373630464378,0.6466604115844123,0.95330312588746,0.5993345673252521,0.9219387344188392,0.7247440537794521,0.947631760778052,0.992890695311366,0.9692467411815938,0.9429476556829728,0.8564555668456959,0.9941599651618522,0.903421686746988,0.956161068369865,0.4962336478443896,0.9420643925097982,0.9213735520394832,0.9985191464653796,0.9926414864276382,0.7977592103353172,0.979806416025548,,,0.7510647118594862,0.941211786906663,0.9930005516040064,0.8490753374945565,0.9504045289592103,0.707655566845696,0.8361135723617361,0.7991322978661635
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.0001}",0.8647149496577047,0.5964222267482258,0.7434657325743832,0.962656319728995,0.6331934634071121,,0.8427948135296266,,0.9940598635505878,0.9590856147481492,,0.7544382058353898,0.9939170271447236,0.9086958339381624,0.9574234867179564,0.7230288285672811,0.9162010161126434,0.910998635505879,0.9786607054724924,0.9910266221512556,0.8113635070402091,0.9789024822180288,,,0.840299375816519,0.9262404412832052,0.9898625635070402,0.8877949194367833,0.8763378139062273,0.4977527072143998,0.947511917549717,0.7599744520249673
