Unnamed: 0,GANomaly,REPEN,DeepSAD,DevNet,PReNet,FEAWAD,XGBOD,LR,NB,SVM,MLP,RF,LGB,XGB,CatB,ResNet,FTTransformer,Meta_baseline_rs,Meta_baseline_ss,Meta_baseline_gt,Meta
"('12_fault', 2, 20)",0.4285898399638186,0.4848460069384267,0.4772229727359632,0.4634907754186456,0.4672207421357456,0.4130625010781523,0.4953151165887041,0.5024848683555917,0.4952350161873097,0.3941318563873797,0.4728803747507498,0.4161675697807555,0.5168836672058982,0.4676606894326854,0.4956304980094613,0.4047960429945768,0.4507838705981641,0.4285751892470877,0.4011911757488716,0.5581200367911012,0.49643870688883984
"('12_fault', 3, 5)",0.3351529077103482,0.5753944684282484,0.5062380897018407,0.4713843101735901,0.5014615601297675,0.5236236693066368,0.4751135093197039,0.5497291450706849,0.4811234810235068,0.3254684971767693,0.5247060299845564,0.430263939705619,0.5009084218836984,0.4927153907998469,0.5369137687405208,0.4059087784311139,0.4314962263726689,0.4336562239702003,0.3809882809797129,0.5774252386476073,0.49649222939781973
"('12_fault', 3, 10)",0.3344378920601653,0.5677247560470433,0.5091431631660539,0.5245385457097752,0.5167744318913685,0.557302411557127,0.5334660751612944,0.5569520779975503,0.52327465485135,0.4130940736076389,0.4879207697643425,0.47762658798289,0.5331958830345249,0.5241945795535283,0.5808137536149931,0.293324683253684,0.4922177954906856,0.4325587094589478,0.4393011039055851,0.6021469823622031,0.5175009266039274
"('12_fault', 3, 20)",0.341561651222472,0.6070557597621609,0.5366481293985371,0.5189812039006726,0.5525529647101952,0.5246867132045212,0.5076846897975055,0.5398329902183316,0.4974364945034457,0.4497843065191628,0.4958709876716817,0.56600780015752,0.5313040450631361,0.5544020344750609,0.5818686792874723,0.4174610497159386,0.4621455438230997,0.400941295427916,0.4432983948963151,0.5956228260993972,0.5433882040356983
"('17_InternetAds', 1, 5)",0.382347051085834,0.7662788758495092,0.3387825130352115,0.4915164617727245,0.4216231247555026,0.4293376949809726,0.4904141047446548,0.6245093931163632,0.1942064714946071,0.3982300261780447,0.2049923062187608,0.2899845916795069,0.508360971379278,0.6191007909482975,0.5917580194073969,0.2157302755177017,,0.1884846932891472,0.3855916991835421,0.7730368827927072,0.654945689836833
"('17_InternetAds', 1, 10)",0.3828303992274798,0.7223522579109471,0.3572705247843866,0.36800415891739,0.3414190951736984,0.304600552310759,0.3342613295693557,0.4804035300246293,0.1944530046224961,0.3534600426376959,0.2368437941538522,0.2537767160279623,0.315233330635721,0.305060306321248,0.6089103971413421,0.290750241074697,,0.2060176858362939,0.280643144480406,0.7106130174490465,0.19981941903309244
"('17_InternetAds', 1, 20)",0.3842386753823916,0.7277667375833169,0.4472663476901831,0.5092694405254535,0.4905135112765005,0.304600552310759,0.5203955967601166,0.5994675858510327,0.2048374016705863,0.5294509192712736,0.3597388866925626,0.4668471612024301,0.5231759030955049,0.638747988089497,0.6681455046888444,0.3630279134971986,,0.2820285696684739,0.4191644642541293,0.7710935341298355,0.6402170108743357
"('17_InternetAds', 2, 5)",0.4844209719477965,0.7706854879280104,0.4841623654422728,0.4217529212363444,0.4420926382535506,0.4401817186235186,0.507973834699295,0.6877005592435013,0.1877760657421674,0.4884656556983144,0.1987064065553991,0.3239918444849107,0.2010074365313618,0.5473651126194441,0.7081666083404902,0.2135619455836725,,0.1369910780067249,0.1919459959658446,0.8033330658316364,0.5783364186794913
"('17_InternetAds', 2, 10)",0.4858154428535349,0.8023903506941891,0.5205805964477465,0.5335691247796379,0.5105376342060597,0.654902365297463,0.653687748759724,0.6942021383564174,0.1891114535182332,0.5268728100361246,0.2490921898169108,0.4306976365276465,0.3586972272407894,0.6564478720902936,0.7129817244572109,0.2220423696611594,,0.1380691390629497,0.3548092080745485,0.8270392506155555,0.46183192009981344
"('17_InternetAds', 2, 20)",0.489196828896659,0.7989158505142675,0.5664478962906236,0.5854725348156601,0.5504763084633109,0.654902365297463,0.6722334805652301,0.7342389164448596,0.1955225233390737,0.5879118907619895,0.3362266745514148,0.5888435995458599,0.4436402763045686,0.6305100913542642,0.7369994453902923,0.355018857513946,,0.138274540553062,0.4742671146757016,0.8252072835586569,0.534656737374444
"('17_InternetAds', 3, 5)",0.5149589730149655,0.4626176307173703,0.4370897565741842,0.2700074799353653,0.3005746807526377,0.229953180395169,0.4264314144045932,0.3594298373732145,0.1951720595788392,0.1496053390867838,0.1646888051879692,0.2418839729009221,0.1870219076672228,0.2643583984510994,0.7590996595940538,0.2437477453207158,,0.1558803899586382,0.1856310661640371,0.6821134642372619,0.45489322331146426
"('17_InternetAds', 3, 10)",0.5162718617489321,0.8369646859544065,0.4671419399447649,0.4499151279925242,0.4248275555117717,0.5754038018310115,0.5439263392526567,0.643956223894736,0.2032186269474405,0.379893817398341,0.2408356129444342,0.376248479979187,0.2999617204415731,0.5298162523058687,0.7353936627396442,0.2510414610604521,,0.2201221590058993,0.2230588238443839,0.857507882711822,0.6022451722650141
"('17_InternetAds', 3, 20)",0.5169953828184808,0.8823442543348041,0.4931729421392987,0.4709209428351674,0.4657358405067204,0.4986358056870118,0.5472140323028805,0.6743716270489857,0.2005869836378311,0.5118134526141277,0.3389107558102949,0.5152684482586579,0.4449289030685697,0.4515309730747839,0.8238869306026982,0.3056130234594717,,0.2503464837347732,0.242889112614119,0.8758916439677408,0.5672111258322873
"('7_Cardiotocography', 1, 5)",0.2566592988404615,0.6190941435565182,0.2262912468269551,0.6057835102756417,0.6556666862828919,0.5477603133292103,0.6066742033468502,0.5703097501737532,0.5439365998866055,0.5150379279558253,0.2204613412145384,0.4116618832114423,0.5931822482000081,0.6147121197605991,0.6932643173471952,0.4869099846170925,0.6618998661036108,0.2204724409448819,0.3101875575476538,0.705765099789785,0.5570629308852124
"('7_Cardiotocography', 1, 10)",0.2622287993452409,0.563783464849276,0.2436746874022462,0.5839859339805447,0.6599158247969656,0.6053806398173688,0.6672338049456495,0.4728582251324466,0.6315296653341481,0.5779022491771836,0.2375528036625625,0.527458257328026,0.6587934761068327,0.6374492163539212,0.6984364578209059,0.4902949357229058,0.6609746760956743,0.6068631607131978,0.4050308271778395,0.7567826922633827,0.6477640209772992
"('7_Cardiotocography', 1, 20)",0.2554904460792873,0.5202238005931722,0.2488557479693826,0.6489642779207389,0.6359808592954775,0.6988159876853539,0.6475783471311557,0.5418882189432845,0.6760021581492762,0.4157542435468121,0.5565182211073514,0.5954760191343429,0.6061793989690415,0.6796652835986546,0.6638079521736763,0.4155272102781705,0.6426999900930938,0.5947197881112015,0.485183242233194,0.8293331810652615,0.7358133483853686
"('7_Cardiotocography', 2, 5)",0.2251261230179608,0.5109914243641366,0.2025553450074225,0.5709560849979187,0.6953804744605411,0.5955168182766384,0.5330994085702698,0.5592338448383584,0.5522579916136239,0.1745258653133565,0.1457580786226604,0.3557221546915849,0.5299991351440442,0.5568207532480459,0.5958605201181179,0.4559907461320013,0.6859957465274841,0.1784524623935632,0.2981577208939165,0.8461990645391223,0.7530619785381222
"('7_Cardiotocography', 2, 10)",0.225455160548921,0.4700304577737513,0.2325052104998982,0.626925786556711,0.7131102001444574,0.6354132158404278,0.6367681714843674,0.6380036104803104,0.7209827257258226,0.6093076432043366,0.6240338112407597,0.4810605493072251,0.5138613748328832,0.6423190746092017,0.7094952137153707,0.5271531827621485,0.6644517152589071,0.1792564168831849,0.4287241576977156,0.8355957871315212,0.8244698057621123
"('7_Cardiotocography', 2, 20)",0.225455160548921,0.5105336254964307,0.2858368201324363,0.6967830915338163,0.7146473238669493,0.7079885436602796,0.6334776515485857,0.7058135189975346,0.7972463891437263,0.6545572133114654,0.6712392207261835,0.5606668978241428,0.6764627096275025,0.6610454157434404,0.7676494967462065,0.5047258834773483,0.7111639132101821,0.7784074523098152,0.3561484367051675,0.8557545587345675,0.8186332591618106
"('7_Cardiotocography', 3, 5)",0.2204724409448819,0.2925605725658957,0.1733578366836882,0.5244236497964321,0.5091586352139528,0.4289589369381686,0.4228000778980632,0.398757069184614,0.6213684299858053,0.3534608317171601,0.1839745521709193,0.3785560161468194,0.4775363442101761,0.4621051516085118,0.5611625030510984,0.1934929141740067,0.6037816914835366,0.4983044113138345,0.3328154643073878,0.7260865355481361,0.4957863532222301
"('7_Cardiotocography', 3, 10)",0.2204724409448819,0.4570473392201375,0.1754512787040588,0.4659275777942964,0.5218782085694902,0.4498293448589955,0.5822891969601595,0.4593883309486379,0.7035380133122611,0.4449511875137835,0.2094715776611428,0.4264749246798534,0.6043834745002041,0.650015448468134,0.6519568555115717,0.2223667052941112,0.5685392482532363,0.5626896347621749,0.3317832706851584,0.7346586587645596,0.5677335311244903
"('7_Cardiotocography', 3, 20)",0.2204724409448819,0.409672691765897,0.1839877438346873,0.6628844462171297,0.6153451971932701,0.5185432823463852,0.6247341644561785,0.5118994846505666,0.7040162582153003,0.4217479625390825,0.2483619857573712,0.5319183672926581,0.6324221433795656,0.6165509370352737,0.657206974130134,0.3130775177283917,0.5683594508353903,0.5772935414626986,0.3843259342629425,0.8258491665117959,0.6779800226127012
"('23_mammography', 1, 5)",0.2092350316574125,0.4195258841906482,0.2701895102503723,0.3788108332554492,0.4600778837371898,0.3103469691587519,0.2503452527917345,0.4097889355300174,0.4082489523475607,0.0620781127582112,0.1299597418429569,0.2133968430139351,0.2941750479600462,0.2768565294183777,0.312833619894829,0.0683150883478579,0.3555889224797446,0.0266021733920961,0.1924492597347765,0.6387295071887777,0.4907916363554414
"('23_mammography', 1, 10)",0.2103004485066207,0.5391372963106437,0.4152281767616691,0.5075522269731613,0.5587306614575878,0.2847962673654979,0.3541483477595951,0.6088570255659531,0.4783726978973028,0.1082013141340182,0.3080885708075584,0.429555551069118,0.3867694906831042,0.4378423249283931,0.4484658155208852,0.0890628642978755,0.408375545044508,0.621090154254279,0.3084350540532823,0.6474982277899034,0.49024097469785377
"('23_mammography', 1, 20)",0.2055164677621494,0.4648443578278241,0.4724399749986588,0.5183957423659474,0.6004657173247403,0.4543059320774466,0.3981197656292279,0.6391288653173021,0.5218644517062139,0.2336511566110367,0.5290652640438321,0.4451957997308251,0.3979344619501597,0.3079013818890129,0.4642194844045219,0.2780146126843883,0.3461395955403722,0.6498070098332919,0.2321239724588088,0.7053481961148381,0.6137899251180874
"('23_mammography', 2, 5)",0.167678048532171,0.2603930167346774,0.1639092697681466,0.3488095946106054,0.4018567022988095,0.3140991641186541,0.2111304885863523,0.3200834738666967,0.5728396562305238,0.1728010548645372,0.0646160705045275,0.1177564763279049,0.2352534447420591,0.2641646468403106,0.2886745052741283,0.1170901837224196,0.3225321896761343,0.0136107548677917,0.3099210414619678,0.5428408942272617,0.46693722400790066
