Unnamed: 0,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,9_census,28_pendigits,11_donors,36_speech,44_Wilt,38_thyroid,23_mammography,2_annthyroid,24_mnist,1_ALOI,3_backdoor,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,10_cover,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.2, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 20, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4501043715423955,0.5963777180843918,0.519669596492016,0.9234538180194534,0.6556670418239104,0.465072142080894,0.861264169736455,0.9912995272154626,0.9816801495695856,0.9476588932431166,0.6664788406746465,0.5210551102049201,0.9926787783383864,,0.639070143589775,0.9777923925574794,0.5428557550438672,0.9860151892154668,0.6375153107485774,0.9933497588218464,0.979356433,0.648911211,0.940424197,0.948807153,0.911542206,0.997836745,0.985858734,,0.944871546,0.684599503,0.865469954,0.540038392
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9537999652555496,0.5984338919392846,0.7655415366329946,0.9224437441867972,0.6974088022083659,0.974834786748738,0.8338191165611006,0.9849582580450844,0.9829604975886852,0.9523147824094392,0.9999760768669212,0.6178994335996866,0.985451670763273,0.8906489933311514,0.7651701161090682,0.973017078276819,0.5907970228701919,0.9868873487370542,0.8877077554237881,0.9936379946590947,0.97861853,0.693092367,0.94155288,0.773198247,0.914480205,0.997669878,0.985524864,0.791976916,0.952127098,0.676348722,0.946786445,0.748570156
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.1, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 100, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.0001}",0.9793137838746572,0.7990095015703418,0.7718771646064337,0.947772530537614,0.7678546303059137,0.904092204911068,0.7413624361432958,0.9040915720885614,0.9827611107142262,0.9425694643900392,0.9747281857244008,0.5666650922207739,0.9920183618153326,0.9092497937489008,0.7210463876412521,0.9265224006671824,0.5322119059513293,0.9603257919774282,0.957121449610119,0.9928757788089227,0.986772658,0.809674689,0.945097534,0.639179337,0.902855445,0.761372967,0.983152967,0.870834576,0.923933997,0.766233163,0.876488409,0.66498057
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.9075946104887048,0.5995390165275046,0.7901435314539346,0.9258315855386644,0.5756877625674612,0.9866389887554804,0.8778924329146117,0.9366320212942122,0.9791283051140162,0.9159834043451668,0.6216264583009532,0.5938816704985382,0.6483186619232912,0.6834060434392681,0.8308123591502006,0.9622220360606992,0.558861259999614,0.9317838516278544,0.5280469789781288,0.9966984526492062,0.972487768,0.644333838,0.92839285,0.804672434,0.380765289,0.991857789,0.962550049,0.727636222,0.93649283,0.570484569,0.818990158,0.793779479
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 50, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.9824806984386962,0.8401103146567905,0.9977382459641436,0.9407297488742848,0.9817619965555952,0.9973987164443592,0.9468038318577164,0.9964765040960928,0.9863935286878168,0.9574452984476208,1.0,0.9492951011010804,0.9928355999024128,0.9461487635170815,0.960932795536494,0.9866903153260868,0.7739277137950823,0.9958667263852052,0.9913930215574416,0.99627008071668,0.990699868,0.892593647,0.957600852,0.992328785,0.938298996,0.997809338,0.988060191,0.892531089,0.975581476,0.968452697,0.998851374,0.939927021
"{'augmentation': 'Mixup', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 20, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.01}",0.5582439119654472,0.5939185594290382,0.5180823747557646,0.5244290838154079,0.5731971969963667,0.906350608021121,0.5304840241664632,0.7031272901922183,0.7446600376625219,0.7047199767150663,0.5098580229178005,0.6618081753441407,0.9638499977525308,0.8517189229538653,0.4758161035526413,0.8144343270408262,0.4124237141687344,0.9039702457042852,0.4855110189245289,0.9871565290908556,0.862981578,0.483726757,0.908908885,0.422042163,0.802186749,0.675661229,0.466460332,0.802199332,0.619559688,0.638723412,0.494538597,0.715124611
"{'augmentation': 'GAN', 'preprocess': 'normalize', 'network_architecture': 'MLP', 'hidden_size_list': [20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 20, 'batch_size': 64, 'lr': 0.01, 'weight_decay': 0.01}",0.2502116618448389,0.083203845382608,0.0133002171880973,0.2185057188679297,0.0653636185401865,0.3278271565584487,0.0086775556864098,0.2931891849280318,0.3089122423056051,0.1196569917420758,1.0,0.020189258994533,0.1622848941592024,0.0743540025598357,0.0174719099849136,0.1202986858040379,0.0075269512236872,0.3568426943426943,0.2356827822932301,0.2889422971940077,0.45108742,0.168830419,0.113175293,0.006525076,0.088719547,0.030906868,0.553571429,0.038564027,0.162900363,0.12688045,0.164170688,0.013455096
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.2, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.01, 'weight_decay': 0.01}",0.9802425417035484,0.6554657155008832,0.7910628270655637,0.938649255533522,0.7395694577723144,0.995725356804969,0.8199307088796235,0.996101864156947,0.9874372171269384,0.9423062003780082,0.933708721163372,0.6155613914718083,0.9835507056215204,,0.8504850390692887,0.980665878793077,0.6804252822514184,0.9186048516870572,0.8947658216621723,0.977445532228315,0.983593675,0.772677218,0.935754495,0.919859991,0.93670695,0.984452243,0.976715226,0.735058725,0.954800323,0.703515376,0.961773267,0.797253888
"{'augmentation': 'SMOTE', 'preprocess': 'normalize', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'xavier_normal', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 100, 'batch_size': 64, 'lr': 0.001, 'weight_decay': 0.01}",0.5685843097838017,0.3911683398997849,0.8830281408532761,0.7850097960872273,0.5151738931390604,0.3588366097265369,0.8139418628200048,0.3226013396487786,0.561684135481764,0.3407856591436146,0.3451396777109734,0.8436105561328516,0.9519332858130218,0.7781008772961088,0.8582884473673568,0.8073167569336566,0.5692735714399542,0.7549545791508661,0.3424374961332121,0.9963803705191884,0.353786816,0.570982111,0.88920305,0.483278624,0.931627846,0.547272693,0.338471043,0.534940403,0.367633442,0.49585222,0.359854402,0.755732163
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'kaiming_normal', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 16, 'lr': 0.001, 'weight_decay': 0.0001}",0.0895871115089778,0.0451381687658723,0.0188779909980976,0.1234659605646216,0.065924733331419,0.0158390512763145,0.0745567677378005,0.0565751652806229,0.3533818416438175,0.1301220742947591,0.017859431825986,0.0505479427053776,0.0874632026514111,0.0290187689385699,0.0245770487622509,0.0573109352912598,0.0114252907648829,0.1012591921731048,0.096042001426102,0.2327663552771451,0.47021826,0.077565478,0.122084698,0.012680292,0.035263165,0.093626877,0.010780289,0.037144656,0.05616412,0.021338191,0.038768723,0.112821946
