,40_vowels,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,23_mammography,38_thyroid,44_Wilt,3_backdoor,11_donors,28_pendigits,9_census,24_mnist,36_speech,1_ALOI,5_campaign,41_Waveform,31_satimage-2,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,2_annthyroid,30_satellite
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7218333485339544,0.4074481714095759,0.6442662250332243,0.8915467087059393,0.6949230467908478,0.845032488491581,0.7586817976165829,0.9499397375215786,0.9759205294981901,0.6230173812304112,0.9773323221201371,0.9417128683676714,0.9894174847449222,0.903644054040488,0.9428703831318852,0.9184354601057206,0.6769472715315217,0.8416828844794348,0.7655991113510774,0.9985615450446248,0.9838614943755439,0.42496278981872604,0.9392516807241997,0.5482915499737342,0.7994497252157302,0.980923557727114,0.7441079745548559,0.9083348568706755,0.7370618719066641,0.7392465074326038,0.6767381611649605
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.010754275889784677,0.016252593876879447,0.04183419350841762,0.017240687015331036,0.013718305368059649,0.01568183088624095,0.016298548667612125,0.15684680176298507,0.026057772023444368,0.00619599150474579,0.018512716533566398,0.013174197235223032,0.023243305247179054,0.006167116867355019,0.030876362071163392,0.008804665808115442,0.017225767262568484,0.013834960274224616,0.01676385086520877,0.009651912784541186,0.02063728464487882,0.009115027439256946,0.021352086123010153,0.008551081390899695,0.035539479213359544,0.16593128680087346,0.007015819552762831,0.01774956067831338,0.03838711322537928,0.012307312753317451,0.017153029029097044
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.24292068027074196,0.05428472752746155,0.16736303641530495,0.25407134882198595,0.16393647613512738,0.806481061592197,0.09076677750705986,0.15525578664518172,0.14986109361606725,0.09495814256306946,0.4168113912231559,0.2163940153220805,0.5103596175743229,0.671702178312996,0.3432382789730069,1.0,0.15910419402885093,0.5631133103417649,0.10688068238135622,0.40741222449410175,0.44879956242154156,0.08623161879798388,0.0928931975071515,0.0754388994818101,0.2328768713664363,0.5063190777476492,0.040355947741321924,0.2658762162294725,0.05192065561546895,0.0908075107216736,0.1787467449038281
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9843901467782898,0.5930212328793257,0.8228425052534443,0.9460869709248546,0.8989440546203035,0.9987548942012746,0.8579657583325497,0.9554395829457591,0.9790744407566896,0.6661968149555878,0.9897286628508565,0.9573989070616181,0.9878894537726628,0.9868391368869418,0.9819554022915804,0.8214577278389952,0.8377606246429412,0.9970374560722421,0.9503573201087431,0.9998878510551332,0.9844168165050482,0.39501116767079325,0.9276366878092648,0.9075414601079632,0.8794683688990454,0.9866254385688296,0.7619260341380494,0.9562318064825086,0.7140698343382418,0.8846450389977107,0.6028793767019962
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.603209050505821,0.04792173205314959,0.25523644558731506,0.16868333664893795,0.0681561884147659,0.7953040961732913,0.19890424922974428,0.36014729519756217,0.4104689938919053,0.12283799580557887,0.4293177864724354,0.20972416508914776,0.5216680024236415,0.5906412792080029,0.2662550730080543,1.0000000000000002,0.05983621311855256,0.1821192400932845,0.4443720074445613,0.9720172219085266,0.47227192018430264,0.02061676400159647,0.17754769529454928,0.25984567754509846,0.07552635328458518,0.4645106200615282,0.12166270968225038,0.20430632195726814,0.13315665312076086,0.19730676092828725,0.0985843647223044
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.05572932022218838,0.024871620740650677,0.01723782210609592,0.18040070990652785,0.015506461947198201,0.38961077555050144,0.011953983483786002,0.12775228870309235,0.04031198766783354,0.0686512788420923,0.3355573878918048,0.17769286714863355,0.43221727041342795,0.005403664045401684,0.2609348500277604,0.011435865813258702,0.027403717217632212,0.02849325776328209,0.01682428472295909,0.01141093453564328,0.47044483025006534,0.04900885657323181,0.11998733677265916,0.10139407258315557,0.1599327942870455,0.6625650260104041,,0.016004026197015808,0.039522624795126145,0.04549045661249422,0.019141969833096423
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3421815774996519,0.5272660114023358,0.5194645375496407,0.9255689577524836,0.5156962126618586,0.9879942225810319,0.6241542897913557,0.9664666780528186,0.9906931744700889,0.6247939062560588,0.9879058424964766,0.957489380497051,0.9889702096384902,0.9898234754181614,0.9822074218332919,0.7606839521211821,0.6279970509723489,0.9825614926654999,0.7742418863665619,0.999693087499798,0.9874025306911154,0.4748795839196073,0.9246026686261571,0.9399904657488611,0.8897492651627033,0.9841800891269039,0.8140851144391795,0.9410082578181722,0.7095611244031723,0.6147805582515643,0.5846641488720126
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7362212594754962,0.49773859317798175,0.5518276179388333,0.8672691064179272,0.6494011071963481,0.6226384710259212,0.7324481202405702,0.9363147996557489,0.9903183637286919,0.6420269368733995,0.9749298495754708,0.9393840158842538,0.9907670434023919,0.9719337846800316,0.9159393243856981,0.38588969642284743,0.6884865812371805,0.9756941955954213,0.8422647607008266,0.9954857551310479,0.988400904961549,0.5627532696227218,0.9416587613118204,0.7307869602676189,0.7086963736765675,0.9881763452293176,0.7305113394934213,0.9203218469360444,0.7148536433597912,0.8102124664272353,0.588488162183844
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9614633513027193,0.6305790830311567,0.7416059148454844,0.585218278689672,0.6756712402384906,0.9811737208984977,0.5579904255969032,0.8783434564962432,0.4407725415320148,0.5,0.5802655218886102,0.9628549469252478,0.9839205494951008,0.7807739558605518,0.6033099162133848,0.3507374660748988,0.7661416771457807,0.833726037358943,0.8681788300539865,0.8173546736121671,0.3432080275922826,0.6459619284958162,0.3266729612427941,0.8379851214755281,0.5,0.7008812631286592,0.40662979804753446,0.3859044706862318,0.5,0.8041667840409458,0.5
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9929140162195313,0.8624913456111754,0.9911758005956078,0.9692353142175685,0.9888205693700819,0.9937320345848943,0.9378230145351257,0.9735665107897216,0.9843116317500281,0.9677296782970561,0.9948299187369356,0.9640384119112458,0.9919496215279184,0.9947077876579755,0.9996141892184209,1.0000000000000002,0.9757690673317123,0.9996824453537705,0.9747517936490933,0.999825328850135,0.9898277348459259,0.9627732840491237,0.9508107848281578,0.9889751035397529,0.914366499315647,0.987592856411232,0.8378611272595421,0.9790096223851436,0.9234125930208562,0.9524551091919995,0.9528773278850198
"{'augmentation': 'GAN', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.16701113449230298,0.01561700694389295,0.18947380758058802,0.3013833991677836,0.16907136796829225,0.41148424794754285,0.12605319862167902,0.16804132818325077,0.136591677092652,0.029969030233825696,0.5577829188355504,0.20288022620348622,0.49918856137750833,0.6589184078149223,0.4688018134250288,1.0,0.2776274065896708,0.6220965889396197,0.06457694402135795,0.3998579947611707,0.4240023487008367,0.08324830621476645,0.11736627777225003,0.15883816518772034,0.20451136046075868,0.7749999999999999,0.03941502964193042,0.2740125558864803,0.022307572552061627,0.01646953900399661,0.1840164884845024
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9599448635125002,0.6827160648328783,0.845652320339088,0.9128415088205408,0.6579873172688978,0.9986459260432281,0.7675269614701868,0.9545150087775778,0.985028135519852,0.9647999064303943,0.9771921758472868,0.9362124481017223,0.9835326922588064,0.9708970889350985,0.9326959403480887,0.9996449841770185,0.8189672056065035,0.9289829916570485,0.8088707743581979,0.9915257403263054,0.9819645230223906,0.6710327087698639,0.935163657265264,0.8581416717826877,0.8956556536362601,0.9848496147203019,,0.9071797168576482,0.7086986817811434,0.8152382858323595,0.5923115187987057
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.42996880547056016,0.5042951312057611,0.49922349327767956,0.8634775434764668,0.3694823387093102,,0.6847205777235563,0.96760033172322,0.9776284757985647,0.657568326357324,0.3228082936915016,0.948032813309021,0.9839384472626869,,0.975189184779432,,0.7676755059375726,0.36389237071329006,0.8432896533365137,0.9999707968090387,0.7652709482594198,0.7867968558959191,0.9165785879449249,0.7004432319716353,0.8301983326255733,0.4887392233412359,0.8581951074814211,0.9740263723948485,0.6221973943005542,0.8442013299111426,0.5928169304272606
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9806485891684604,0.5,0.5,0.9193869415185771,0.7702612182560167,0.996458511783474,0.7754275089419969,0.9539102530274914,0.9796146669938735,0.5,0.9864303157179324,0.9570990975345806,0.9884246332392697,0.9838244139337367,0.9719541255031172,0.9999878486853396,0.5,0.9407979698196701,0.8847884563743299,0.9996372089156589,0.985551686359029,0.5,0.9437284600244331,0.5,0.5,0.9840532066169185,0.7568753402205325,0.9462083184148831,0.7131760643926068,0.5,0.6088850671365492
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.9934807630760807,0.9690335463493887,0.9984512609842147,0.9950891362984583,0.9968964203267805,0.9975416274703018,0.9974048605613954,0.9947500829025903,0.9982801685313982,0.9917478913277962,0.9986985578958498,0.9807252390644315,0.9975583031362028,0.9999813978909045,1.0,1.0,0.993627209543277,0.9996684853571811,1.0,1.0,0.9992746864965425,0.9985463849278373,0.9879161587121092,0.9959921387244222,0.9904336112520824,0.9961207493035406,0.9501827775756588,0.9997519407253406,0.9975847285429196,0.9952653835222554,0.9892008832646207
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9937828606071362,0.903881945734899,0.9915264477034208,0.9856572761566501,0.9806379623000758,0.9976822098889317,0.977584267873024,0.9839316532996489,0.9780739961310632,0.9583381500479834,0.9987222788464094,0.9621109478164283,0.9899966014397987,0.9971362416773057,0.9992866519332697,0.9999844652412345,0.9897880029445029,0.9993190159020154,0.9785887707398966,0.9999458363761182,0.9937111451142099,0.965778916998766,0.9566430869797484,0.9962205651627505,0.9674080884588265,0.9917688923023347,0.895446679802155,0.9895878742420445,0.930519854695802,0.9820352055303645,0.9652437477235913
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6075194290116038,0.45423851388589587,0.5422493984787269,0.7631992425007086,0.5926732374979566,0.7035074670773647,0.4575540652623896,0.9575103901526701,0.9808211164480624,0.5880065114476821,0.9672050556451505,0.8894103248040793,0.9888630015344294,0.8135425637414104,0.9168070565754595,0.6448348228028324,0.6465083481784942,0.7528901888914066,0.7689478666319016,0.9959827012831184,0.9747944806567808,0.5092609295249537,0.9166143856360578,0.4510646928474069,0.7285712607983154,0.984433223619107,0.7512957894698677,0.8702845209270418,0.7357443951461904,0.7281172967973778,0.5955630723267967
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8087376543592955,0.5230999923506261,0.6557849356693146,0.912058943155826,0.6485714017536515,0.7355704684641619,0.7598432527306246,0.9323967041959126,0.9807443087361624,0.45619868781513,0.8439612198318525,0.9444280955255743,0.9891701507716606,0.8409924081088878,0.753163689425997,0.5121069180166479,0.6351722256147818,0.6812966370778228,0.6782440003448611,0.37256764162324263,0.9822262162259924,0.43167863508517035,0.9419908014414236,0.6934621785781114,0.5545568250318196,0.9290874147879229,0.7452033921783465,0.9055693994686822,0.4525652127367789,0.7655414059535016,0.7325362523839055
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.4694679237806643,0.04364897748429111,0.09643855198980347,0.1981211072187618,0.041308948115513326,0.6614750311159653,0.05203845793006018,0.2774220688347375,0.36410624742992687,0.021236413612307797,0.4076610066563693,0.10818792945147862,0.5006126313773372,0.2162325985298533,0.15180906816111667,0.9571431708388232,0.10093738761984831,0.17170618967876386,0.07068101070312195,0.8833031693427251,0.4245410376526562,0.023484404569941934,0.1584330380065754,0.052483813579143605,0.10324638716594499,0.39681665362139396,0.032627264081849225,0.11942774426182504,0.04755276572952448,0.08224917225550726,0.018567201730656853
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'FTT', 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.1415737628059479,0.02054283301515091,0.014343619947320144,0.14602397532263134,0.02671984701544322,,0.07210468548284646,0.005366190095228699,0.06380892075478416,0.010146777754446511,0.007462775894658444,0.06493869335970254,0.005154796366420808,,0.010431308860554735,,0.01176222124156452,0.005427031264960337,0.032931826939404496,0.006354142744729899,0.04142148676118912,0.019134723502365468,0.07199705389076701,0.028699826120943257,0.0635573526344926,0.02566717371022975,0.008952823778185966,0.010728895535527156,0.0537748149357436,0.06689678821332941,0.05619162629389494
