,GANomaly,REPEN,DeepSAD,DevNet,PReNet,FEAWAD,XGBOD
"('26_optdigits', 1, 5)",0.5482543759512938,0.9984779299847792,0.8857971841704718,0.9109589041095891,0.9609969558599696,0.9660388127853882,0.9748858447488584
"('26_optdigits', 1, 10)",0.5544853500761036,1.0,0.9610445205479452,0.998668188736682,0.999048706240487,0.9988108828006088,0.9943873668188736
"('26_optdigits', 1, 20)",0.5695633561643836,1.0,0.9885369101978692,1.0,0.9992389649923897,1.0,0.999191400304414
"('26_optdigits', 2, 5)",0.6812400985741948,0.9993399049463123,0.8662647421228657,0.948336560464707,0.9158598838232707,0.7521123041718007,0.962770638972012
"('26_optdigits', 2, 10)",0.6803159654990318,0.9997799683154374,0.9656310508713255,0.8441295546558705,0.984377750396057,0.9978436894912868,0.9910667136067594
"('26_optdigits', 2, 20)",0.7091841225136419,0.9997359619785249,0.9860939975356451,0.9987678225664496,0.9995599366308748,0.9999559936630874,0.998723816229537
"('26_optdigits', 3, 5)",0.5279880302763598,0.9995159302939624,0.8945608167576131,0.9323182538285513,0.9817373701813061,0.9998679809892624,0.9683154374229889
"('26_optdigits', 3, 10)",0.5304963914803732,0.9987238162295371,0.9681834184122513,0.9985917972187995,0.9933110367892977,0.9813853194860059,0.9792730153142053
"('26_optdigits', 3, 20)",0.5444904066185531,0.9986798098926245,0.9920788593557472,1.0,0.9668632283048759,0.9996919556416124,0.9837616616792818
"('22_magic.gamma', 1, 5)",0.5746643559143558,0.6503707441207441,0.7390367234117233,0.608755265005265,0.5992014742014742,0.5531271937521938,0.7326666154791155
"('22_magic.gamma', 1, 10)",0.5750153562653563,0.6960940242190242,0.7319015444015444,0.6540507634257635,0.6033696033696033,0.6494877588627589,0.743108875921376
"('22_magic.gamma', 1, 20)",0.5733481045981046,0.7243934275184276,0.7352634696384697,0.7556324587574588,0.7393219111969112,0.6837157774657775,0.7567896630396631
"('22_magic.gamma', 2, 5)",0.5663523170608046,0.7286933410186208,0.7261956225883408,0.601315038079532,0.5931547571395788,0.524344749187441,0.6439310245448869
"('22_magic.gamma', 2, 10)",0.5661975439102103,0.5957218566373665,0.7358342539667292,0.6542207705568097,0.6493694328364582,0.5960740989800983,0.7358182429511504
"('22_magic.gamma', 2, 20)",0.565813279536321,0.624723142855618,0.7497905225461785,0.750212145956418,0.7411926071804068,0.6520806314744544,0.7458678237293925
"('22_magic.gamma', 3, 5)",0.5385688625714773,0.6141246134324996,0.708493773722748,0.5316916688180785,0.5403485836386507,0.5001895073358564,0.555822269583798
"('22_magic.gamma', 3, 10)",0.5360970277559585,0.6565687636980846,0.7062416575574977,0.5640287611713202,0.6436383211297934,0.6137401057945301,0.6515921362695068
"('22_magic.gamma', 3, 20)",0.532037725692251,0.5954265562946647,0.7280487335966295,0.6631548302398779,0.6862747252143631,0.6444402942032728,0.7253242223333022
"('32_shuttle', 1, 5)",0.6677380860728308,0.9981522827007467,0.747748094541535,0.995072753868658,0.9831973208099161,0.953229655862653,0.9991146354607746
"('32_shuttle', 1, 10)",0.6677380860728308,0.9990568942951727,0.7912079451843868,0.9990376472399722,0.9828701208715067,0.9516898914466088,0.9975363769343291
"('32_shuttle', 1, 20)",0.6673242743860189,0.9997497882823927,0.9876433905612441,0.9848525675571638,0.9838132265763337,0.9838517206867349,0.9983447532527524
"('32_shuttle', 2, 5)",0.5152231608851674,0.9832535885167464,0.9154829545454545,0.9832348983253588,0.9839451255980862,0.9532558313397128,0.9918604216507177
"('32_shuttle', 2, 10)",0.423444976076555,0.994224730861244,0.9697779605263158,0.9841507177033493,0.98590759569378,0.9338367224880383,0.9975702751196173
"('32_shuttle', 2, 20)",0.8508989982057417,0.9940565191387559,0.9855898624401914,0.9701143839712919,0.9999626196172249,0.9984860944976076,0.998130980861244
"('32_shuttle', 3, 5)",0.5129118354072397,0.997843608597285,0.2754878393665159,0.8614960407239819,0.8672228506787331,0.8396493212669685,0.9797087104072398
"('32_shuttle', 3, 10)",0.5129295107466062,0.9984092194570136,0.41418622737556554,0.9352729072398189,0.9717901583710407,0.9330634898190046,0.9871146776018099
"('32_shuttle', 3, 20)",0.5129295107466062,0.9937429298642534,0.5847709276018099,0.7612768665158371,0.827135180995475,0.868795955882353,0.9944852941176471
"('35_SpamBase', 1, 5)",0.41902945223767174,0.7305910986054345,0.3564460145001951,0.6320062026330383,0.7626260551664648,0.6739715336112879,0.6642645155990059
"('35_SpamBase', 1, 10)",0.4301767339645505,0.7297952309556572,0.35981946640925055,0.7545800899587176,0.7761301320626834,0.7292201523958183,0.7165658567643616
"('35_SpamBase', 1, 20)",0.4175070344430979,0.7293485181457824,0.3625408203084886,0.7886432253691799,0.8254482531988745,0.8548696830906364,0.8182186941608989
"('35_SpamBase', 2, 5)",0.4405471149683563,0.6890267785359417,0.43702714960110495,0.7066162980065556,0.7055958688078501,0.8263569646869653,0.8123956379228596
"('35_SpamBase', 2, 10)",0.4365890865612567,0.675853965243563,0.4375012884207054,0.7628017481292131,0.7637603331340576,0.8089323630666474,0.8015909418870726
"('35_SpamBase', 2, 20)",0.4208652002721144,0.6993341441794306,0.44143870209651814,0.8174050176255953,0.8137149807252263,0.8436218021398091,0.8035261497866375
"('35_SpamBase', 3, 5)",0.43962718258467504,0.6940773877012512,0.38299078521511476,0.7703261250489599,0.5738110453730235,0.7225205631944587,0.6632351728545218
"('35_SpamBase', 3, 10)",0.4274619142839473,0.6960512482219794,0.38173328660660916,0.6784617287513657,0.8239811169061412,0.8207136819971552,0.785812941928302
"('35_SpamBase', 3, 20)",0.44511843163124365,0.7001226576511574,0.38229503803417925,0.8072264940526501,0.8310519697375744,0.7799222824630482,0.8161732874311982
"('27_PageBlocks', 1, 5)",0.581629742321955,0.5972099593854847,0.5430799114359065,0.8112172129477444,0.6406498322443934,0.6426465993833115,0.9081215447099255
"('27_PageBlocks', 1, 10)",0.5816365340469172,0.5997093141716133,0.5438337929067224,0.849033537537864,0.8238769882774826,0.8287398633504937,0.9529673046360315
"('27_PageBlocks', 1, 20)",0.5816229505969926,0.6149227780871785,0.5471549464132901,0.8178323530610305,0.6031866773523139,0.802836224344259,0.9754682894361509
"('27_PageBlocks', 2, 5)",0.6093458216619981,0.5783146591970121,0.5652427637721755,0.7120098039215685,0.6312441643323996,0.7369864612511671,0.9372592787114846
"('27_PageBlocks', 2, 10)",0.5897963352007469,0.5426003734827264,0.5658409197012138,0.8216328197945846,0.7948471055088702,0.788048552754435,0.9366538281979458
"('27_PageBlocks', 2, 20)",0.5898036297852475,0.5350431839402428,0.57109302054155,0.7244543650793651,0.8430497198879552,0.8522992530345471,0.9467495331465919
"('27_PageBlocks', 3, 5)",0.5738026295736987,0.5926516022665873,0.5396167860458028,0.8235359315036229,0.7616204159104449,0.7997201402069853,0.947457016583771
"('27_PageBlocks', 3, 10)",0.6092423003920807,0.5461422297344103,0.541861206167999,0.8848972692888513,0.8966042754817883,0.8659305338117734,0.9385624627661785
"('27_PageBlocks', 3, 20)",0.6087851037005223,0.5718006622424805,0.5464747364191801,0.8250599204754845,0.8971307443993406,0.8404383546460882,0.964636528630211
"('25_musk', 1, 5)",1.0,0.8158280216952374,0.9120709450096995,0.4879448909299655,1.0,0.8810918880399066,1.0
"('25_musk', 1, 10)",0.8931469971099409,0.990617205748446,0.997941327843541,0.6947622629557781,1.0,0.755018013381369,1.0
"('25_musk', 1, 20)",1.0,0.998178866938517,1.0,0.9855497050556238,1.0,0.8920384813333861,1.0
"('25_musk', 2, 5)",1.0,0.9610910878112713,0.9229193971166448,0.5302260812581914,1.0,0.7538908912188728,0.9993446920052425
"('25_musk', 2, 10)",1.0,0.9825114678899083,0.9843545216251639,0.6080029488859764,0.48656618610747054,0.8075442332896461,1.0
"('25_musk', 2, 20)",1.0,0.9734600262123198,1.0,0.997993119266055,1.0,0.8986320445609436,1.0
"('25_musk', 3, 5)",0.6891009145255156,0.9604101508373253,0.9982580466368424,0.6413555564353299,0.9966348628211726,0.7444871135040976,1.0
"('25_musk', 3, 10)",0.996357733877034,0.9724850548319411,1.0,0.5339482956569935,1.0,0.7753671958509838,1.0
"('25_musk', 3, 20)",0.5154202462488617,0.9837285719941407,1.0,0.8919593016350609,1.0,0.8732333029811157,1.0
"('33_skin', 1, 5)",0.4076926108374384,0.8895448275862068,0.9223881773399014,0.9405871921182265,0.9660453201970444,0.8199802955665025,0.8762364532019705
"('33_skin', 1, 10)",0.7485556650246306,0.8825064039408868,0.9320827586206896,0.9415645320197044,0.9471054187192118,0.7201261083743842,0.8518935960591132
"('33_skin', 1, 20)",0.06139113300492611,0.9030699507389163,0.9618758620689655,0.9529615763546797,0.9709990147783252,0.9690246305418719,0.9585970443349754
"('33_skin', 2, 5)",0.3741466572504708,0.8704169609227872,0.8984963512241055,0.9610772716572504,0.94889506826742,0.8237626530131826,0.7788370998116761
"('33_skin', 2, 10)",0.40531941501883234,0.8753457509416196,0.940803024952919,0.9555893950094162,0.9760475517890772,0.9754663959510358,0.915430790960452
"('33_skin', 2, 20)",0.4098656720809793,0.853210334274953,0.9724061322975518,0.9631738465160075,0.9720162429378532,0.9580243644067796,0.9593558733521657
"('33_skin', 3, 5)",0.38363241094907957,0.8828218383934976,0.9118903896724838,0.9338542911785799,0.9082969758546497,0.8008755677743247,0.9101459777671528
"('33_skin', 3, 10)",0.31226093712646424,0.8545451828830983,0.9632889074826679,0.9710360387281856,0.9840425531914894,0.9360506813291896,0.9434989839827875
"('33_skin', 3, 20)",0.436562425292852,0.8748057614152522,0.972500298828592,0.979679655749462,0.9850510996892182,0.977968862060722,0.9764149533827396
"('8_celeba', 1, 5)",0.6509892745320099,0.8848178002797948,0.7773632669375791,0.8215974951702084,0.8387182732662714,0.8451135833721937,0.8068083405502631
"('8_celeba', 1, 10)",0.6546532542801945,0.9028712277663048,0.7873559389780828,0.8932116447938179,0.8946106188794883,0.9239224568649658,0.8824861768036772
"('8_celeba', 1, 20)",0.6525214842448871,0.8794883751915262,0.7892878555725801,0.9106655119578976,0.9141296382652722,0.9259209912730664,0.9113316900939312
"('8_celeba', 2, 5)",0.6099088838268794,0.944657278939739,0.8052391799544419,0.9080037274798095,0.8788569061917582,0.8908159039138539,0.839537171256989
"('8_celeba', 2, 10)",0.6129115758956305,0.9261234209981364,0.8181300476289086,0.9262269621039553,0.9355456616276663,0.9237937461172084,0.836715676123421
"('8_celeba', 2, 20)",0.6179850900807621,0.9361669082625803,0.8696935183267758,0.9578069993787534,0.954183060675088,0.893715054876786,0.9309380824187203
"('8_celeba', 3, 5)",0.6471022727272727,0.8991477272727273,0.7062499999999999,0.9385795454545455,0.8453977272727273,0.8406250000000001,0.8187215909090909
"('8_celeba', 3, 10)",0.6473295454545455,0.9082954545454545,0.7795454545454545,0.9406818181818182,0.933409090909091,0.9179545454545455,0.8094886363636363
"('8_celeba', 3, 20)",0.6500568181818182,0.8899431818181819,0.8089204545454545,0.935965909090909,0.9330681818181819,0.8961931818181817,0.8973863636363637
"('19_landsat', 1, 5)",0.5631532182765578,0.612948405168519,0.753426101623445,0.652834251980362,0.6226167886509443,0.6539260865636577,0.6517951266528117
"('19_landsat', 1, 10)",0.565517604891419,0.6156817565735971,0.7713924279389176,0.7442019818680159,0.6996852504442637,0.602045119122918,0.7107428993102618
"('19_landsat', 1, 20)",0.5661877654287522,0.6390545465498028,0.8253667058221138,0.7720249390078613,0.7625372729737057,0.7446462455950122,0.7970543055932051
"('19_landsat', 2, 5)",0.4820260820260821,0.7081534681534682,0.6691740691740693,0.5960612360612362,0.5662294462294463,0.5533925533925534,0.6588357588357587
"('19_landsat', 2, 10)",0.4832659232659233,0.6704743904743905,0.766962766962767,0.7842071442071442,0.7088338688338688,0.7358760158760159,0.7247174447174447
"('19_landsat', 2, 20)",0.48376488376488375,0.6835607635607635,0.8364392364392365,0.8241088641088641,0.7790965790965793,0.8399470799470801,0.811937251937252
"('19_landsat', 3, 5)",0.42441877319109467,0.65234375,0.6618303571428572,0.6643741303339518,0.590785888218924,0.6406467416512058,0.680720228432282
"('19_landsat', 3, 10)",0.4232084879406308,0.6583806818181818,0.7533772031539888,0.7062775394248609,0.7000956632653061,0.6956458719851578,0.7241093170222634
"('19_landsat', 3, 20)",0.4210923005565862,0.6611926020408163,0.7979403409090909,0.6929354128014843,0.7301788613172542,0.6578951182745826,0.7882363172541744
"('2_annthyroid', 1, 5)",0.7357360011312217,0.6570100395927602,0.6971507352941176,0.8305465214932127,0.8386948529411766,0.4020432692307693,0.909060378959276
"('2_annthyroid', 1, 10)",0.6867929864253394,0.697574943438914,0.6748444570135748,0.8176258484162896,0.8376696832579186,0.80311439479638,0.9311545531674209
"('2_annthyroid', 1, 20)",0.7483031674208145,0.6298253676470588,0.7530224830316742,0.8282840780542988,0.8345764988687783,0.8733915441176471,0.9869379242081447
"('2_annthyroid', 2, 5)",0.5995919008005022,0.6161600306946406,0.7276199445403653,0.6194736566734684,0.6628472767226495,0.7201730061563683,0.9884110291424684
"('2_annthyroid', 2, 10)",0.5888487765744083,0.5609619979420639,0.7332007882941802,0.6325188789480108,0.6648528924466768,0.9001203369434416,0.9880709464762203
"('2_annthyroid', 2, 20)",0.6346291354924223,0.6267113134166973,0.770540121034549,0.6281937250388043,0.6671898707685868,0.8352081480318806,0.9897103193289035
"('2_annthyroid', 3, 5)",0.588074035584383,0.7492429807743992,0.7515722706993244,0.9177760656501408,0.888857035351454,0.936697066886456,0.8856049882639624
"('2_annthyroid', 3, 10)",0.5918008994642632,0.7186396946838437,0.8048055042912688,0.8453889018293885,0.8620522836000073,0.8337962050491837,0.918600275931268
"('2_annthyroid', 3, 20)",0.5932522262636398,0.764831305656591,0.8530934761964487,0.704896884126785,0.792890290444536,0.862177706903657,0.9755424557882855
"('30_satellite', 1, 5)",0.5164260039837716,0.5994786112098589,0.5790575502626694,0.6219987698835904,0.5573273746043031,0.4759478385500426,0.7494371371015522
"('30_satellite', 1, 10)",0.5093979765149337,0.689028828737325,0.6346921041197614,0.5667338152229727,0.768783256874263,0.5795258973360644,0.7410266393558254
"('30_satellite', 1, 20)",0.5093754055716374,0.6892319672269904,0.6860833206371776,0.7285505504488796,0.8571541426145052,0.7548062002381235,0.8602971464684939
"('30_satellite', 2, 5)",0.5120538932948812,0.7031024693583273,0.6132953316510454,0.6009767033165104,0.4191206290555155,0.5261130136986302,0.6936621304974766
"('30_satellite', 2, 10)",0.5120538932948812,0.6068515681326604,0.6266729001441962,0.5765478550829127,0.5694281723143475,0.596588860850757,0.7952133651766402
"('30_satellite', 2, 20)",0.5103471971881759,0.7367012887527036,0.6602942501802451,0.6213500360490267,0.8017923125450612,0.754939843186734,0.8521313987022351
"('30_satellite', 3, 5)",0.5000761769336245,0.6691833268441872,0.6156506920815488,0.5508100147275405,0.5923856922790446,0.551351717366648,0.7442966047658547
"('30_satellite', 3, 10)",0.49917898193760263,0.6604258008452818,0.6203003064005552,0.5639068045751302,0.6503422319277279,0.49008289178925507,0.6717366648045638
"('30_satellite', 3, 20)",0.49917898193760263,0.6294979657937354,0.626998233823687,0.5709432961477042,0.5585067063915269,0.5926734718060704,0.7759269604274937
