,47_yeast,20_letter,6_cardio,12_fault,17_InternetAds,7_Cardiotocography,24_mnist,9_census,28_pendigits,11_donors,1_ALOI,44_Wilt,38_thyroid,23_mammography,2_annthyroid,3_backdoor,41_Waveform,26_optdigits,22_magic.gamma,32_shuttle,35_SpamBase,27_PageBlocks,25_musk,33_skin,8_celeba,19_landsat,5_campaign,30_satellite
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.749504171515678,0.5985195213555768,0.977797699690041,0.6250777384993781,0.9354418760194644,0.8639792247070456,0.9860854253420583,0.9624744794765021,0.9993501487209994,0.9781903628792387,0.6044523497917905,0.7058665080309339,0.9989682331945271,0.9679451516954194,0.7802015466983938,0.9992499702558002,0.9550988697204046,0.9987079119571683,0.7636975609756098,0.9790262938726948,0.8571169541939321,0.9306650803093397,0.9961646638905414,0.8948637715645451,0.9812198691255205,0.7292474717430101,0.9866953004164187,0.7397487209994051
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7947469840515334,0.9579325705301772,0.9836900250171411,0.7825993182392055,0.9829941374391733,0.9183341568558123,0.9761282569898869,0.9825211183819156,0.9987766805472933,0.9771214753123141,0.5764732897085069,0.9796373587150505,0.9984920880428316,0.9689626412849495,0.9066736466389054,0.9991390838786437,0.9320535395597858,0.99697251635931,0.7987263533610945,0.9789068411659726,0.9095300416418798,0.93310243902439,0.9969116002379536,0.889083997620464,0.9778830458060677,0.7249532421177871,0.9715002974419987,0.778911243307555
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.43819303299513185,0.5389684688619094,0.7836469329750468,0.5827850723377195,0.5064870361649706,0.6916878750230775,0.8462506841165972,0.5658472337894112,0.9991200475907198,0.9712478286734088,0.5442964901844141,0.6435353955978584,0.9884944675788221,0.9099056513979773,0.7138399762046401,0.7894529446757882,0.7301597858417609,0.8051955978584177,0.7201594289113623,0.9789027959547888,0.6636011897679953,0.6976273646638905,0.9906110648423557,0.8174749553837002,0.6736552052349791,0.6985666864961332,0.8671587150505653,0.6380333135038668
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8832451974298874,0.9741086557777973,0.9844109753385496,0.964894638030843,0.9900476375722583,0.9677450158934126,0.998163236168947,0.9938110648423558,0.9995038667459846,0.9863921475312315,0.9732283164782868,0.9883995240928019,0.9989016061867935,0.9894511600237954,0.9715916716240333,0.9995588340273648,0.9865358715050565,0.9987524092801904,0.9418223676383106,0.9793342058298632,0.9919807257584772,0.9695904818560381,0.9986279595478882,0.9277188578227246,0.9898682926829269,0.9149117192147531,0.9990886377156454,0.9186973230220108
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7214801299808224,0.9517442571403616,0.9817261365443614,0.8608960151128319,0.9945059819960006,0.9121339875154321,0.984222248661511,0.9931969066032124,0.9994391433670434,0.9820116597263534,0.4996899464604402,0.7155750148721,0.998726234384295,0.962002736466389,0.869130517549078,0.999358477096966,0.9730696014277217,0.9981399167162404,0.8053784651992861,0.9790543723973825,0.8690301011302796,0.9410610350981559,0.9980440214158239,0.8863293277810828,0.9805881023200476,0.8005834622248662,0.9971709696609161,0.8018560380725759
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7214801299808224,0.9517442571403616,0.9817261365443614,0.8608960151128319,0.9945059819960006,0.9121339875154321,0.984222248661511,0.9931969066032124,0.9994391433670434,0.9820116597263534,0.4996899464604402,0.7155750148721,0.998726234384295,0.962002736466389,0.869130517549078,0.999358477096966,0.9730696014277217,0.9981399167162404,0.8053784651992861,0.9790543723973825,0.8690301011302796,0.9410610350981559,0.9980440214158239,0.8863293277810828,0.9805881023200476,0.8005834622248662,0.9971709696609161,0.8018560380725759
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6936563662738284,0.7785256354266749,,0.6774296495805628,0.9384618797048928,0.8389258589812839,,,,,0.6108241522903035,0.7074193932183224,,,0.7736785246876859,,,,0.7190715050565141,,0.7737581201665675,0.8981408685306365,,,,,,
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.47797661000835945,0.9030622761813257,0.9730714331436534,0.49536228478710176,0.596805052221608,0.8298009197660575,0.17317370612730518,0.6595344437834623,,,0.5440967281380131,0.6553309934562761,,,0.69037751338489,0.9194676977989292,0.8620249851279002,,0.7230032123735872,0.9789698988697203,,,,,0.9466254610350983,0.7333587150505652,0.741089232599643,0.7460330755502678
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.4138764362635021,0.28558476722857895,0.9610667029176546,0.41308572744531413,0.9646272826336707,0.8747321919589274,0.963155264723379,0.9705458655562166,0.9989848899464604,0.9768130874479476,0.36907638310529445,0.31583664485425345,0.0701994051160024,0.9303653777513385,0.2944931588340274,0.9964333135038668,0.9339214753123141,0.9980585365853658,0.32674943486020225,0.9789161213563355,0.23074765020820942,0.08855942891136229,0.9977401546698395,0.8744478286734088,0.9612967281380131,0.7115070791195717,0.8817545508625819,0.7263233789411064
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'minus', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8081369142257699,0.9290697877543892,0.9617473988046412,0.7506219079950247,0.9567988757168953,0.8990651999641536,0.9637860797144557,0.9820782867340869,0.998666270077335,0.9761541939321834,0.6909037477691848,0.8129722784057108,0.9900744794765021,0.9605471743010112,0.8975916716240333,0.9901481261154075,0.9370912552052348,0.9974679357525282,0.7909365853658537,0.9781482450922071,0.9151461035098156,0.906104461629982,0.9976192742415229,0.8517407495538369,0.9732524687685902,0.5552879238548483,0.9395809637120762,0.7111733491969066
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8605548976380535,0.5282439514368067,0.9818647173841745,0.6063810448989517,0.9942278686622578,0.9228100709045507,0.9852373587150506,0.9891930993456276,0.9994822129684712,0.9803447947650209,0.5596316478286734,0.9791388459250446,0.9988875669244497,0.9689552647233789,0.9691186198691255,0.9994153480071386,0.9806743604997026,0.9979243307555027,0.8421810826888757,0.9790358120166568,0.906464485425342,0.9496585365853658,0.9971959547888162,0.8964014277215943,0.9894076145151696,0.9047624033313504,0.9882662700773349,0.8894008328375967
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5897557122719599,0.5247471394881649,0.9797754462468019,0.5806171618550627,0.4960125714051718,0.4073260527090299,0.9580975609756097,0.7059088637715645,0.9987704937537181,0.9805996430696015,0.4983597858417609,0.6352500892325996,0.998508982748364,0.9596082093991671,0.7203244497323023,0.9852014277215942,0.6381149315883403,0.7874345032718619,0.35265258774538966,0.9787740630577038,0.8650638905413444,0.9289020820939916,0.9962762641284949,0.8834046400951815,0.520790243902439,0.6976334324806661,0.8792428316478287,0.6428994646044021
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.3742941615171532,,0.9218651529239568,,0.9262905823659084,0.44625205860215345,,0.10821903628792386,0.9992059488399762,0.9749568114217727,0.5500881618084474,0.501024747174301,0.9302483045806068,,0.5566805472932779,0.9645913146936347,0.3000139202855443,0.9973603807257585,0.6753499107674005,0.9788573468173706,0.7699815585960738,0.6670161808447352,,0.8534945865556217,,0.3443486020226056,0.7652361689470553,0.5041088637715645
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5865891712698126,0.42053236090488244,0.6490106977809248,0.525769143543847,0.39829583068869734,0.4899345801577931,0.7974736466389054,0.1718449732302201,0.5908642474717429,0.10725020820939916,0.5677461035098156,0.6808371207614515,0.8080650803093397,0.1063945270672219,0.6453313503866747,0.794439500297442,0.5134243902439024,0.43490315288518744,0.3059922665080309,0.08903248066627009,0.4328191552647234,0.34119547888161805,0.9184734086853065,0.29088209399167164,0.4327205234979179,0.6548491374182035,0.6606166567519334,0.6567412254610352
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.8845001352259503,0.9830386933356625,0.9810154148087485,0.890409757876722,0.997769974679743,0.9470040023682189,0.9846841165972635,0.9959731112433075,0.9995438429506246,0.9821560975609757,0.9262071386079714,0.9910139202855445,0.9992835217132658,0.9821597858417609,0.9737185008923259,0.9994303390838786,0.9935348007138608,0.9984335514574658,0.9353794170136823,0.9797803688280785,0.9822750743604998,0.9643022010707912,0.9974291493158834,0.9336504461629982,0.9888303390838786,0.9878358120166568,0.9921646638905413,0.9763733491969065
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'FTT', 'layers': 2, 'hidden_size_list': None, 'act_fun': 'ReLU', 'dropout': None, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6664867068793129,0.5,0.9722838320373826,0.5790898633672811,,0.7579468286875728,0.9505938132064249,,0.9977082688875669,0.9781321832242712,0.5,0.5,0.9985901249256396,0.9566140392623439,0.7862423557406306,0.5,0.5,0.9977056513979774,0.3101428911362284,0.979426769779893,0.5,0.7706418798334325,0.9968722189173111,0.8775568114217728,0.9774400951814395,0.5,0.9541320642474717,0.7179273051754907
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8712807741480766,0.9948807756135907,0.9823180747029916,0.9614078033087375,0.9903271727533106,0.9455706325191316,0.9981779892920881,0.9924114217727543,0.9993998810232004,0.9814284354550863,0.8910586555621655,0.9863723973825104,0.9988283164782867,0.9788826888756692,0.9677675193337298,0.9990488994646045,0.9790010707911957,0.9977544318857823,0.9070041641879832,0.9790441403926233,0.9888483045806067,0.9582201070791196,0.9979376561570493,0.9167224271267103,0.9798755502676979,0.8906289113622844,0.9987095776323618,0.9350022605591909
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.584947507744759,0.5251288322124203,0.9795847326148686,0.5801346571089228,0.4986933223225478,0.4068182274498896,0.9576939916716242,0.961081737061273,0.9990715050565139,0.9789270672218918,0.49831064842355743,0.6349980963712075,0.998484235574063,0.9499421772754313,0.6664549672813802,0.9852562760261748,0.6380945865556218,0.9983338488994646,0.3527254015466984,0.9787331350386674,0.8673801308744795,0.9285223081499108,0.996444735276621,0.8720428316478287,0.5207063652587746,0.6979377751338489,0.8774579417013681,0.6426370017846519
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.7088436747037322,0.9044396890558126,0.9818924335521371,0.7027840903777274,0.9939508928063626,0.9101080732463256,0.974948483045806,0.9916609161213564,0.9994541344437835,0.98037001784652,0.5504328375966687,0.716481023200476,0.9987531231409874,0.9563265913146936,0.8526960142772161,0.9993139797739441,0.9411359904818561,0.9982198691255205,0.7429606186793575,0.9788325996430696,0.8311578822129685,0.918237001784652,0.998261511005354,0.867901249256395,0.9771756097560975,0.7257270672218917,0.9519919095776325,0.7846741225461035
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'RMSprop', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.597574230851186,0.8758647043409904,0.9577902559192166,0.6623749754510002,0.9442530637965826,0.7211965871400232,0.9459651397977394,0.2767119571683522,0.9993156454491374,0.9769206424747174,0.6180461629982152,0.7247859607376561,0.9979168352171326,0.9586207019631172,0.8625860797144556,0.9985932183224272,0.1945653777513385,0.9975486020226055,0.7050034503271863,0.9786111838191554,0.8343483640690065,0.9187518143961926,0.9940751933372993,0.8174414039262343,0.9354970850684117,0.6374287923854849,0.8784766210588935,0.7431841760856633
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'AE', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.5966460891016079,0.5257498471482226,0.97973519181238,0.5824785020901719,0.4969498531516099,0.4192256668695682,0.9578757882212968,0.9777180249851278,0.9991110053539559,0.9796099940511601,0.5035318262938727,0.6650289113622843,0.9984625817965496,0.9631461035098158,0.710019274241523,0.9839079119571683,0.6898817370612731,0.9983502676977989,0.35479107674003574,0.9786895895300416,0.8663973825104103,0.9226736466389054,0.9977822724568709,0.8726712671029149,0.5398093991671624,0.6977244497323022,0.8815484830458062,0.6485808447352767
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'SGD', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6961872428658066,,0.9723593915905188,0.5223316990713465,0.9499464247933771,0.8843201483221934,,,,,0.5559863176680547,0.6107136228435456,0.9585906008328376,0.9558604402141583,0.8004009518143962,,,,0.7537251635930994,,0.7756316478286733,0.9111762046400951,,,,0.7024186793575252,0.9085453896490184,0.667022010707912
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'focal', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6008380935599666,0.8624997816403178,0.9785592344002517,0.5,0.9780773894428406,0.8787389675329732,0.96520999405116,0.9761613325401548,0.9990165377751338,0.9789722784057109,0.5,0.5,0.9983469363474123,0.9325716835217133,0.5,0.9950224866151101,0.9349894110648423,0.9980506841165973,0.5,0.9788844735276621,0.5,0.874698512790006,0.9979200475907197,0.8783869125520524,0.9646947055324213,0.7116055919095777,0.8891444378346223,0.726059012492564
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8413845703092985,0.9896191807144729,0.9832604244137205,0.9515431968876543,0.9956525596664005,0.9486166046617086,0.9994265318262938,0.9994867340868532,0.9995524092801903,0.9811560975609755,0.838207019631172,0.9868554431885783,0.9989353955978584,0.969488518738846,0.9744171326591314,0.9994903033908388,0.9762089232599646,0.9977737061273052,0.8548966091612136,0.9785106484235574,0.9945215942891137,0.9518381915526473,0.9977513384889947,0.9268410469958358,0.9950364069006543,0.8605698988697206,0.9995883402736466,0.9269865556216537
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.6153518333360651,0.6816010131889247,0.9643415001441901,0.5423920311608638,0.8698344287245006,0.723929147357962,0.9050541344437836,0.9282619869125521,0.9983883402736466,0.977189530041642,0.6138243902439023,0.687164782867341,0.9841508625817965,0.9286071386079714,0.6431835812016657,0.9607821534800713,0.8802486615110053,0.997180487804878,0.7031265913146937,0.9786198691255205,0.5200301011302795,0.719777275431291,0.9968951814396192,0.8652525877453897,0.939592266508031,0.7115652587745389,0.7118780487804879,0.73122248661511
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.722701261289318,0.9505886977028561,0.9817881679678968,0.8612689261098486,0.9945713869722387,0.912066897775314,0.9846895895300416,0.9926641284949435,0.9994386674598453,0.9817646638905415,0.40143117192147526,0.7154441403926234,0.9987245687091018,0.9616981558596073,0.8682453301606187,0.9993565734681736,0.9729996430696014,0.9981396787626413,0.8101606186793575,0.9790550862581797,0.8698367638310529,0.9413710886377156,0.9980249851279,0.887147769185009,0.9810256989886971,0.8007378941106483,0.9972621058893516,0.7976488994646045
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'LeakyReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'SGD', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.001, 'weight_decay': 0.01}",0.5885601919388943,0.5988313389815705,0.655525317069662,0.4951533260387734,0.698574057770225,0.5219483839942489,0.7650667459845331,0.9050591314693636,0.978468768590125,0.8648975609756098,0.6100415229030338,0.6649270672218917,0.7111571683521712,0.922550505651398,0.49830113027959544,0.9361292088042832,0.8521242117787031,0.8043930993456276,0.4722761451516954,0.7722124925639501,0.45667269482450923,0.7046543723973825,0.9956556811421773,0.8501204045211184,0.902318500892326,0.684340273646639,0.4957544318857823,0.7609483640690065
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'deviation', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.9189704592765001,0.9987343872827321,0.9827780311094189,0.9913055625695556,0.9948881745528007,0.9196034751505968,0.9987766805472933,0.9971152885187389,0.9996404521118382,0.9790346222486616,0.9206017846519927,0.9825046995835811,0.9972818560380726,0.9824486615110054,0.9473302795954789,0.9990648423557407,0.9952559190957763,0.9990334324806662,0.9552061867935753,0.9796241522903033,0.9929834622248661,0.9606080904223677,0.9973251635930993,0.9112003569303986,0.9956115407495538,0.5479715645449138,0.9987533610945866,0.9389256395002974
"{'augmentation': 'Oversampling', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'Tanh', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.6994188357455458,0.9663822167874923,0.9826552880798701,0.8339955718280354,0.9922375667983866,0.9198811385275811,0.9814155859607376,0.9911873884592504,0.9994762641284949,0.9799209994051161,0.7054922070196312,0.9734698393813207,0.9988149910767401,0.9581935752528257,0.9613337299226651,0.9992756692444973,0.97281998810232,0.9982041641879833,0.8514484235574062,0.9790113027959547,0.8755593099345628,0.937120999405116,0.9983079119571684,0.8682612730517549,0.9783765615704937,0.8812423557406306,0.9900616299821535,0.9136816180844736
"{'augmentation': 'Mixup', 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'bce', 'optimizer_name': 'RMSprop', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.389623866970447,0.901717180539785,0.9817795891540035,0.7876797921985617,0.9920194554211057,0.9140825282156431,0.9861494348602022,0.9906096371207614,0.999427721594289,0.9827511005353955,0.3965932183224271,0.28169066032123735,0.9987681142177276,0.9621112433075549,0.8706512790005949,0.9993527662105889,0.9424130874479477,0.9981301606186794,0.8024667459845329,0.9790462819750149,0.23197275431290898,0.9438243902439024,0.9981144556811422,0.8937142177275432,0.9737633551457465,0.7471620464009519,0.9939079119571682,0.788953004164188
"{'augmentation': 'SMOTE', 'preprocess': 'minmax', 'network_architecture': 'ResNet', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'inverse', 'optimizer_name': 'Adam', 'batch_resample': False, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.7375709936238914,0.549900864704341,0.973404687067966,0.5748119079015048,0.9368261865600167,0.48076997474585476,0.6854148720999405,0.9573683521713265,0.9960097560975609,0.9326760261748959,0.5242373587150506,0.40036168947055323,0.9985627602617488,0.4879420582986318,0.3704061867935753,0.9992509220701963,0.8895632361689471,0.9988566329565735,0.84023997620464,0.9791457465794171,0.7695250446162999,0.9233268292682928,0.9953096966091612,0.348562760261749,0.9773105294467578,0.6597302795954788,0.4575269482450922,0.6664985127900058
"{'augmentation': None, 'preprocess': 'minmax', 'network_architecture': 'MLP', 'layers': 2, 'hidden_size_list': [100, 20], 'act_fun': 'ReLU', 'dropout': 0.0, 'network_initialization': 'default', 'training_strategy': None, 'loss_name': 'hinge', 'optimizer_name': 'Adam', 'batch_resample': True, 'epochs': 50, 'batch_size': 256, 'lr': 0.01, 'weight_decay': 0.01}",0.8712807741480766,0.9948807756135907,0.9823180747029916,0.9614078033087375,0.9903271727533106,0.9455706325191316,0.9981779892920881,0.9924114217727543,0.9993998810232004,0.9814284354550863,0.8910586555621655,0.9863723973825104,0.9988283164782867,0.9788826888756692,0.9677675193337298,0.9990488994646045,0.9790010707911957,0.9977544318857823,0.9070041641879832,0.9790441403926233,0.9888483045806067,0.9582201070791196,0.9979376561570493,0.9167224271267103,0.9798755502676979,0.8906289113622844,0.9987095776323618,0.9350022605591909
